100000 100000
q 97763 23831
q 82962 74274
u 50438 58500
u 50131 98016
u 41609 71470
u 49601 20858
q 19442 5903
u 67731 83894
u 83372 99719
u 75477 78438
u 25073 25353
u 64680 25430
u 17069 79569
u 26040 63200
u 47851 7101
u 31282 42405
u 18354 41901
u 93395 11579
u 99997 37633
u 72424 4495
u 1446 28321
u 89827 12855
q 64748 56198
u 6168 57940
q 29340 46698
u 4585 15433
q 5385 31318
u 41959 79861
u 13835 95033
q 66294 49470
u 47832 18697
u 50347 34868
u 57665 88410
u 82530 39682
u 92710 63107
u 91049 67298
u 60575 71455
u 25799 93713
u 39589 5635
q 10639 76909
u 70934 38310
q 83274 4362
u 97521 65054
u 36434 319
u 1673 81159
u 99031 59548
u 35196 78527
q 6969 34152
u 95161 8749
u 41806 2334
u 78365 12029
u 94128 81047
q 48216 82196
q 71237 81359
u 80480 14656
u 75825 38531
q 17341 82226
u 13006 55517
u 94172 34675
u 94340 25886
u 23170 41196
u 48413 20041
u 14029 10998
u 82673 20255
q 97028 96581
q 27854 58331
u 51146 78195
q 60792 32872
q 79007 36214
u 9391 51115
u 90603 18017
u 528 46572
q 53305 45019
u 33928 33358
q 94565 44526
u 19959 81428
q 70353 84903
u 68485 5238
u 9303 29127
u 25907 76680
u 15559 52263
u 92640 52364
u 49137 39701
q 8006 45233
u 73003 27611
u 94189 69932
u 66460 23690
u 70722 14923
u 78640 49050
q 15383 53265
u 85643 72465
u 17582 7836
u 77463 30313
u 35463 83396
u 82794 14787
u 35347 38300
u 17304 4497
u 33091 20389
u 15425 62636
u 46965 98456
u 39613 15725
q 16649 19706
u 89177 86127
u 5640 57042
u 72292 98140
u 44562 10814
q 39324 85776
u 43002 50493
q 62921 99949
u 76188 59288
u 82419 85501
u 85705 68814
u 74009 77205
u 57688 12785
u 60106 16515
u 69453 46571
u 65677 62562
q 21195 2552
u 29838 23955
u 33207 89108
u 34963 92535
u 68762 46305
u 93866 53732
u 93004 81417
u 6253 65346
u 22116 91651
q 76995 52884
u 47392 30297
q 63248 5849
u 1250 52398
u 30529 16822
u 84553 30969
u 21857 58328
u 42309 64514
u 98274 76616
u 94067 8600
u 62564 85146
u 33092 47708
u 72587 18141
u 41770 1205
q 74773 81730
u 79482 18283
u 54143 19224
u 86500 87898
u 89730 41989
q 8076 74126
u 62903 31143
u 25856 40942
u 14721 82038
u 80774 67441
q 86422 97860
u 50971 55910
u 92537 93431
u 40138 76163
q 39947 8488
u 22131 71613
u 89929 96761
u 35863 93148
u 11610 91017
q 4016 66377
u 14296 75156
u 84913 69911
u 38423 84240
u 70173 30669
q 15104 16985
q 32426 54426
u 91496 98671
u 10613 28477
u 91908 87020
u 51366 71196
u 46066 88369
u 57537 43720
u 21314 33572
u 40664 56627
u 48944 37410
u 711 50548
u 53817 58764
u 52908 71184
u 25384 40044
q 87046 3024
u 82357 11945
u 49327 11733
q 7261 12012
u 82323 21718
u 33430 91625
u 19206 63795
u 53646 75861
u 28471 37388
q 94143 22643
u 17531 57967
u 12017 94639
u 32354 72093
u 12727 25553
u 32302 47145
u 41553 52292
q 2697 45538
u 29302 31294
u 76457 48541
q 81333 55937
u 16974 44598
u 75082 32425
u 48951 26183
u 70838 38025
q 9007 21000
q 59509 4297
u 99741 54874
u 44426 69964
u 5175 49313
u 67178 15978
u 28969 8100
u 41859 27444
u 93513 95267
u 5155 52970
u 11276 74338
u 56514 59790
u 56671 34092
u 29292 48279
u 64281 97985
u 69158 21458
u 99527 57056
u 47157 74014
u 15960 46253
q 80448 81279
u 53916 29106
u 77992 73727
u 99809 55218
u 16287 84616
u 11938 59219
u 23364 11167
q 16232 57439
u 59117 13516
u 52423 4329
q 6896 79986
u 26924 17932
u 89822 2288
u 9519 64098
u 66410 41324
u 36684 69075
u 32782 15551
u 38811 54409
u 68156 93620
u 97235 29862
q 59165 18206
u 90291 51940
u 99197 73003
u 66421 44384
q 59505 57007
u 54448 92365
u 45153 4485
q 29270 40025
u 2900 85870
q 99731 84039
u 45483 64738
u 95662 34506
u 82266 42524
u 80078 69064
u 2524 83179
u 50210 16356
u 50191 16882
u 49848 53272
u 92612 50121
u 61685 99642
u 42150 45075
u 54835 28845
q 34658 51055
u 27328 31326
u 81553 12947
u 19298 94696
u 17389 37560
q 81549 90138
u 68694 6076
u 3067 25036
u 31433 39768
u 2980 87828
u 10919 18840
u 89270 91803
u 62522 22326
u 88631 95603
u 25376 20419
u 46135 31118
u 81250 85475
u 81349 64447
u 28847 16239
u 54705 7791
u 3451 10648
u 58458 87835
u 81233 49480
u 31826 48089
u 42647 68724
u 86994 57611
u 69379 3811
u 7358 86033
u 94414 93004
u 55175 21237
q 59372 77032
u 99719 99919
u 72784 29191
u 35719 26929
u 94558 94535
u 52639 71494
u 98438 28313
u 387 96496
u 16452 15419
u 26828 82857
q 54606 60718
u 12951 21653
q 47273 57858
u 52706 55522
u 3573 1253
u 97033 13690
q 33254 20243
u 53124 81563
u 82755 38909
u 14860 93191
q 76268 58255
u 37504 19634
u 53821 93489
u 6654 48372
q 74344 79933
u 38157 47614
u 20267 71083
u 81527 49430
u 74860 29091
u 70312 34194
u 41261 69021
u 1032 20560
u 23625 10286
u 23790 46
u 91893 24026
u 6925 93293
q 63297 62351
u 92127 17765
u 98781 84453
u 26810 72132
u 38670 65719
u 70069 78358
u 59123 71094
q 40277 42692
u 84055 87424
u 28900 56920
q 19399 82891
u 63568 78874
u 49783 30413
q 89692 62680
u 56259 19608
u 61018 36277
u 58296 55249
u 13358 23875
u 83237 40970
u 1691 61623
u 85500 43677
u 27449 95852
u 23461 84462
q 13163 25441
u 30907 84959
u 55394 44931
u 25177 48065
u 64324 93040
u 83580 83822
u 92020 14170
u 78107 63348
u 69046 71157
u 86353 94650
u 24788 42925
q 12160 3349
q 80169 97076
u 73477 75280
u 24589 62013
q 40213 84219
u 45643 66435
u 46446 72641
u 45614 57282
u 37036 40480
q 11373 60289
u 43140 33470
u 23198 59594
u 82128 46565
q 51526 57576
u 75399 96040
u 49179 29273
u 50994 22845
q 41401 17558
u 47640 34314
u 36520 90487
u 14828 17593
q 28339 32723
u 11009 85110
u 3858 47120
u 2648 44889
u 9541 18921
u 32525 56014
q 51127 57759
u 45073 89153
u 76737 85873
u 76733 39302
u 82530 61957
u 14758 689
u 2063 29969
u 62542 1466
u 61476 18236
u 37359 78992
u 27970 1728
u 48696 87358
u 73443 82430
u 57315 51739
u 65791 81390
u 28877 3854
u 29298 33508
u 77279 54881
q 27918 27613
u 67254 9263
u 55316 73120
q 54125 6235
u 75340 70071
q 62437 10119
q 92801 18837
u 49683 35415
u 589 27859
u 6514 49108
u 12848 15243
u 35645 91744
u 29574 75723
u 88550 57237
u 49951 80575
u 1529 47585
u 97315 34147
u 61982 3674
u 8664 57753
u 79527 99372
u 92495 6652
u 14833 73481
u 70935 67547
u 32394 69872
u 80865 80953
u 54246 20606
u 71692 56905
u 58960 14654
u 19862 76212
u 58068 71908
u 38908 22083
u 11654 80138
u 13067 58694
u 52734 5912
u 69665 35806
u 80118 91070
u 15041 94842
u 84907 64690
u 46096 34034
u 49172 26872
u 65340 89504
u 14427 28728
u 73957 51726
u 44304 90903
q 21006 49418
u 88961 70112
u 59965 24088
u 70396 10931
u 49268 11627
u 44324 90340
u 82437 56034
u 1823 99893
u 73139 73148
q 1632 80365
u 97074 53797
u 27320 77761
u 37742 96117
u 23645 87647
u 42291 53082
u 89771 6071
u 64604 33032
u 13485 71774
u 37261 42655
u 79421 24675
u 89346 21759
u 55149 83693
q 21583 96542
u 5140 75098
u 26967 62862
u 53369 40362
q 48407 22158
u 96952 18231
u 18836 14585
u 11044 75954
u 29005 17578
u 20383 97399
q 76370 56774
u 33471 95431
u 49551 9414
u 13140 56904
u 78893 16432
q 85428 23831
q 7401 9234
q 78443 39920
u 18103 35176
u 1789 19866
u 40143 49648
u 97605 92886
u 82078 19978
u 74414 41903
u 17527 61985
u 50140 73577
q 89463 44209
u 64338 84886
u 32786 99542
u 23673 76757
q 38534 25003
u 12701 45970
u 54968 78822
u 51955 78891
u 80870 91836
q 91582 44426
q 18410 78427
u 46660 30057
q 28506 66445
q 84994 39380
q 67298 75309
q 89800 58162
u 98937 48310
u 2638 98166
q 26048 97200
u 68209 32089
u 3389 1615
u 81988 36521
q 21974 80339
q 49725 35406
q 8368 58940
u 96927 84991
q 85480 64727
q 82169 54073
u 89305 49460
u 25179 13924
u 56276 32130
u 20943 72098
u 47134 72447
u 6550 52970
u 99722 36319
u 62792 45925
u 30098 22648
q 9315 43729
u 87624 79535
q 96142 17800
u 5286 36569
u 50916 48726
u 33574 54508
u 19208 50495
u 77315 95285
u 31092 90927
u 31196 58692
q 19770 8187
u 48532 2145
u 97062 27289
u 48159 7038
u 36085 15283
u 10534 83859
u 87353 24920
q 31566 13371
q 8785 60836
u 46994 72618
u 50115 94798
u 39111 57380
u 17897 99198
u 59610 25592
u 50271 19031
u 39524 27925
u 33496 59944
u 16526 18923
u 79734 7925
u 67269 56903
q 33642 60206
u 69777 19236
u 2483 86818
q 16135 42231
u 30842 34509
q 48823 33309
u 76309 79643
u 9075 97649
u 59500 67474
u 76293 32401
u 34470 79862
u 97917 51021
u 21030 6343
u 80959 4490
u 37653 69678
u 25851 22679
u 23612 6576
u 91074 5839
u 70791 13552
u 64460 48943
u 15459 76379
u 20681 24881
u 34534 69853
u 52725 72238
u 45192 45303
u 59377 93122
q 57462 840
q 29147 9498
u 37580 28649
u 49626 39900
u 64497 94535
q 75994 72091
u 86647 28947
u 14798 86952
u 68170 26644
u 66712 40826
u 8116 93048
u 40640 64171
u 75455 38183
u 54075 69827
q 46387 95998
u 13473 72131
u 19610 9572
u 96912 2450
u 67426 91772
u 44272 2822
u 40724 78717
u 37461 44686
u 82248 25606
u 39533 45863
u 45780 96152
u 8381 71991
u 57963 73809
u 14227 65890
u 34248 29020
q 70014 57460
u 96952 17750
u 83662 30027
q 15961 84491
u 93557 81868
u 92178 62876
q 9732 64940
u 29186 11827
u 78660 33883
q 41128 34092
u 22340 69583
q 4072 18002
u 15006 61607
u 77200 70056
u 26402 55799
u 27495 3345
u 27182 89393
q 75159 40536
u 93351 18943
u 78209 58271
u 24369 36028
q 59878 25350
u 72722 33784
u 92001 7599
u 69420 16827
u 22872 52453
u 78401 23666
q 58732 29896
u 51193 45372
u 5514 84729
u 69273 77599
u 23940 19922
u 91069 19559
u 45747 43218
u 74570 56361
u 97323 64590
u 20398 61214
u 54 72228
q 73608 97560
u 72377 3669
u 59248 82337
q 81855 65437
u 16521 87712
u 13158 9018
u 96595 96
u 88812 35347
u 80986 25909
u 63116 82408
u 35781 23317
u 91217 40798
u 63832 32009
q 52933 5152
u 42605 99080
q 69241 95854
u 11837 13556
u 29226 17568
q 40601 71179
u 85007 65594
u 3980 77366
u 15786 50933
u 51633 68375
u 37481 4856
q 42238 78864
u 29188 84790
u 24222 64479
u 83632 1864
q 98301 48136
q 43882 20378
u 71281 42908
u 40567 9723
u 78091 15350
u 40376 80097
q 22410 2522
u 45835 24515
u 78073 26621
u 84226 15220
u 6330 55108
u 28534 86402
u 52213 11482
u 41624 36376
u 34502 66615
u 907 41654
u 4637 48258
u 9524 46001
u 77727 39990
u 2327 22882
u 12885 84413
q 59282 99871
u 91322 13938
u 31509 50656
u 61039 30098
q 18476 94362
u 40169 71163
u 79629 56503
q 96670 36101
u 35020 74811
u 72314 12815
q 68001 95665
u 60396 60201
u 75476 55870
u 77094 74493
u 44331 73290
q 95703 73330
u 96629 39155
q 50570 75488
u 28789 75915
u 46169 131
u 31656 1414
u 87449 37058
q 89831 61482
u 3355 57476
u 70725 42967
u 51134 83991
q 81528 5536
u 73993 21000
q 58940 49037
u 63464 96199
u 91564 65113
u 53455 14193
q 85482 43817
u 52451 16419
u 26956 49848
u 33495 37772
u 88325 51869
u 532 97295
q 73208 20214
u 25321 59666
u 24516 33414
u 5601 49756
u 40325 54571
u 33982 97988
u 46236 16298
u 46677 63307
u 69012 27822
u 5525 19184
u 27111 64715
u 36238 94552
u 64795 96933
u 62873 67871
u 85027 60756
u 12631 92461
u 53583 31976
u 52530 33062
u 795 57622
u 75232 92527
q 43299 96105
u 99522 79528
u 54734 1088
u 34801 97274
u 17030 10891
u 3444 95731
u 29410 26049
u 36325 8959
u 97886 77766
u 60020 2862
u 93947 33067
u 59003 58540
u 3373 51145
q 85109 97071
u 50541 2907
u 46124 24224
u 46018 97595
u 10572 82874
u 76148 47601
u 26827 10206
u 95124 87241
u 72478 87415
u 15885 94686
u 70262 66960
u 72940 99541
q 90324 25794
u 60420 5908
q 34357 2089
u 17571 41352
q 58238 47451
q 35100 23346
u 57347 63607
u 27685 2555
u 46393 90685
u 76116 12495
u 64091 71500
u 57582 77183
u 85897 89348
u 45137 49166
u 38508 59791
u 39411 21482
u 3011 8928
u 42059 25248
u 40277 41583
q 4754 22613
u 61256 59440
u 62442 14467
u 89515 1382
u 91870 85896
u 61267 38774
u 29790 49091
q 77178 44136
u 74112 28818
u 67009 33218
u 39456 68322
u 5604 17407
u 75089 29881
u 7191 46474
u 29251 34873
u 66853 83919
u 93765 74426
u 83451 24551
u 69666 5207
u 85087 59717
u 19041 21345
u 43754 84604
u 64558 3242
u 40195 75648
u 88897 95046
u 90127 32487
u 43189 27661
u 87374 42348
u 41313 27759
u 35288 26327
u 10170 83867
u 41047 1111
u 47542 99582
u 33877 71810
u 97750 94220
u 28209 91806
q 92628 64143
u 51699 46681
u 64450 37263
u 52438 32214
u 17643 99708
u 11419 54979
u 96917 18520
q 2368 47361
u 58167 23097
u 54787 32314
u 50192 19071
u 1445 84308
u 22252 49089
u 58538 65017
u 62096 37744
u 15267 3928
u 76858 96404
u 37278 5507
u 49146 19082
u 2119 92215
u 44383 39589
q 46745 18901
u 14910 25820
u 82030 98963
u 99031 28100
u 72673 25939
u 54956 88239
u 87631 72369
u 22448 60472
u 66953 63262
u 5319 29981
q 17402 14847
u 45374 27896
u 97912 65580
q 76225 67696
q 6862 97184
u 40709 24125
u 54168 72551
u 83445 65660
u 37336 67945
u 56638 593
u 48526 9090
u 84659 95982
u 98065 39119
u 23686 9250
u 77626 77836
u 71838 87619
u 29460 99396
u 89670 82500
q 94785 57198
q 86091 41280
u 57808 27313
u 87497 85617
u 17828 780
q 28883 60886
u 23786 26626
u 83924 6875
u 51429 83291
u 64669 29143
u 51514 88362
u 57244 85645
u 32805 94111
u 11280 15259
u 94157 6173
u 23529 58904
u 27397 35166
q 37812 55996
u 35292 65364
u 6061 66585
u 42140 84343
u 57575 62323
u 15987 74487
u 41128 49950
q 44781 50200
u 14119 14869
u 32711 12768
u 7884 25996
u 74383 94603
u 28414 7751
u 14840 26638
u 11133 55187
u 88285 35193
u 2210 3685
u 67503 81993
u 83335 11085
q 17852 3095
u 99883 68851
q 71 18420
u 56874 85485
u 44307 5099
u 30485 88585
u 79730 84031
u 58285 8718
u 23315 32517
u 23134 78212
u 61915 98683
u 47724 84082
q 3886 44300
u 96847 67608
u 75703 54534
q 74216 92936
u 92778 91627
u 87649 78812
u 74530 77586
q 24412 83096
u 34926 33377
u 16593 35419
u 12279 33053
u 56360 73165
u 51424 1092
q 29472 5075
u 52477 86686
u 5950 86469
u 43151 80057
q 77159 68809
u 69639 30005
u 5354 54494
u 25046 5950
u 67724 49295
u 91586 52060
q 82972 13897
u 79216 3758
u 85606 56683
u 73386 63896
q 82103 7193
u 33987 63654
u 86009 63312
u 5849 92116
u 65825 93471
u 72490 24430
u 67224 90815
q 97340 54492
u 55667 70674
u 36334 59769
q 40229 57541
q 67046 11677
u 34226 26077
u 80762 32038
q 2587 80436
q 14613 94542
u 85487 67739
q 82262 8128
u 86771 1277
u 62751 36492
q 65964 4359
u 96484 49924
u 46233 84083
u 34056 71807
u 34016 36291
u 87409 52044
u 69381 54357
u 80032 65975
u 83994 94475
u 58507 92647
u 7730 4351
u 48965 75429
u 86765 75931
u 51784 91128
u 51492 52984
u 42235 28659
u 57926 78276
u 3809 54121
q 39179 96373
u 61390 41912
u 31352 66016
q 53388 74785
u 89919 53353
u 56829 79729
u 61742 46717
u 41243 91264
q 22083 17706
u 74248 58405
u 44981 33834
u 51765 75894
u 52555 66369
u 45860 603
u 86263 40420
q 1127 25470
u 99184 86597
q 16748 65161
u 464 4073
u 24820 42874
u 82823 55760
u 47244 1230
u 29194 32139
q 85514 60069
q 58723 99057
q 20932 27292
u 74587 84372
u 70423 34039
u 18266 73456
u 55117 34335
u 96677 2169
u 76090 22793
u 98257 73038
u 85225 12191
q 61073 46437
u 56054 70666
u 66454 30232
u 73374 21191
q 65082 56871
u 45810 7595
u 84179 25467
u 98031 23315
u 59277 18326
u 8402 38608
u 87495 26837
q 75550 32393
u 66307 80998
q 98976 53593
q 88098 5877
u 90532 69523
u 43656 27563
q 79331 95660
u 24756 25741
u 63606 56972
q 12878 68964
u 81874 26805
u 17424 52228
u 40957 9268
q 4633 95848
u 52834 77927
u 86837 23614
q 3257 56887
u 52535 8997
u 92830 67918
u 85833 44023
q 28506 61863
u 9739 59997
u 87469 82467
u 39746 81675
u 20882 81030
q 63538 78696
u 85285 86251
u 33666 98162
u 19589 24884
u 9493 6222
u 85053 29692
q 77770 34968
u 21727 33653
u 51379 93842
u 59384 9327
u 47491 54440
u 87824 67689
u 55317 45919
u 42955 60394
u 93484 3208
u 22381 17265
u 27793 21352
u 20824 16200
q 20448 14838
u 87249 35963
u 35313 79134
u 52599 96614
q 88819 97032
u 3167 34920
u 73338 82488
u 84634 839
u 65794 57876
q 92116 67371
u 84619 86964
u 16168 60441
u 92030 92639
u 73281 67072
u 43186 96606
u 98499 5427
q 40264 85753
u 61327 66867
u 99733 37037
u 39088 23984
u 42881 72462
u 96527 43939
u 34300 29592
u 22347 59118
u 40378 48747
u 49442 93074
u 56816 76133
u 4515 46891
u 80081 37675
u 82543 55206
u 22382 21738
u 93095 32841
u 87700 66897
u 18197 15802
u 31688 61991
u 28260 12247
u 39635 52589
q 4418 19176
u 24682 93675
u 97221 10178
u 78524 78528
u 28778 78913
u 5330 88441
u 41666 28497
q 91842 54738
u 577 81655
u 64145 60345
u 28464 84743
u 25471 69742
q 66243 51551
u 21471 50775
u 23967 10836
u 91855 52114
u 24751 89935
u 74957 80074
u 76258 52830
u 55046 26469
u 12193 80181
u 24560 51257
u 23655 17503
u 63185 20668
u 34783 37649
u 97588 21
q 40432 64800
u 80044 96298
u 61760 20933
q 20988 6937
u 22048 47923
q 63363 10311
u 49671 14429
u 97342 68826
q 13363 42017
q 19182 71047
u 22837 44670
u 95135 37420
u 53727 8052
u 35284 87389
u 30178 9915
u 85933 14166
u 21296 69246
u 86675 25073
u 13112 88096
q 90405 65221
u 20646 98012
u 98936 36828
u 4577 36597
u 96993 43968
u 45882 98434
u 519 42877
u 46109 90260
u 16861 48707
u 32377 68373
u 43166 67827
q 19584 39848
q 10421 76974
q 2562 19348
u 43229 82636
u 46092 90282
q 9709 59139
u 26908 75445
u 22170 80429
u 61639 65745
u 99793 54908
u 68268 30520
u 19427 89180
q 6600 66804
q 59502 79053
q 33565 99117
u 58139 32361
u 68445 60844
u 49099 67692
q 3398 83560
u 25733 80170
q 940 91521
u 10522 42971
u 91594 64315
u 32812 32891
u 73001 18703
u 60088 78411
u 272 83892
u 71421 25200
u 38128 65482
u 14060 42357
q 41432 84287
u 17022 65373
u 42214 40447
u 82055 78548
q 65307 74163
u 21441 59835
u 17147 70712
u 79701 83830
u 46193 65908
u 4967 10967
u 38615 34007
q 4003 98658
q 73345 73281
u 14264 22198
u 3124 84427
u 70416 70570
u 18695 26968
u 73901 25805
u 81847 93800
u 57176 13998
u 59629 57217
u 37820 73586
u 17443 20231
u 10102 5689
q 47396 6423
u 31471 33237
u 3400 55196
q 10306 84410
q 2388 80694
q 14981 5553
u 56037 54960
u 22404 90115
u 21751 51252
u 85546 77505
q 37252 575
u 71472 71495
u 18262 58271
u 35247 37915
u 85797 54376
u 68442 88797
u 33921 16189
u 78391 4151
u 6729 31442
u 34347 88655
u 38001 80300
u 17233 49408
q 5923 76798
u 78037 74187
u 26646 68818
u 24698 22186
u 34780 17616
u 32939 41642
u 53022 80037
u 97629 98989
u 47755 19949
u 82408 80825
q 1481 27386
u 10424 83231
u 40141 77570
u 24169 58680
u 18845 37035
q 72200 56336
u 5389 73045
u 54439 89149
u 20161 64138
u 12289 8140
u 40694 12761
u 81120 20234
q 3066 38736
u 90853 26456
u 42123 14085
q 28584 20660
q 96928 53684
q 90388 18501
u 20882 43388
u 59652 45215
u 67523 79227
u 71749 50846
q 27171 19931
u 6497 35211
q 76073 50287
u 83353 77432
u 51262 77677
u 94434 94733
u 38670 53537
u 45947 77222
u 73641 13048
u 71463 87224
u 34751 23327
u 21276 22582
u 31339 16768
u 84774 3418
u 42637 14571
u 72488 90724
q 45344 89284
u 21272 92504
u 2710 46543
u 13616 1095
u 94693 64466
u 76827 33046
u 90111 19412
u 93211 63339
q 5667 65222
u 6906 57910
u 29600 22133
u 28125 59063
u 17256 36132
u 54658 9381
u 30018 45159
u 34844 95918
u 89045 40156
u 91584 23205
u 97947 76296
u 6608 66647
u 71933 14721
u 6216 22225
u 22341 24452
u 23005 15935
u 94729 32694
u 14041 40567
u 10065 81770
u 84653 28148
u 71151 77912
u 59541 94241
q 50260 8750
u 10597 48545
u 59496 92201
u 51387 97892
u 72991 18247
u 75193 56770
u 59111 48262
u 73597 86051
u 29590 8855
u 16315 73511
u 43280 1665
u 67183 25700
u 60874 55476
u 81715 18872
q 22027 86774
u 4812 53394
u 52301 2610
u 55869 73415
u 39262 70527
u 59042 38338
u 96538 28702
u 53062 16688
u 26869 6369
q 77100 38992
u 40908 48119
u 72714 50360
u 30825 69214
u 55366 78590
u 67529 48943
u 51230 97353
u 26820 8143
u 1720 93438
q 7286 9547
u 62959 75630
u 69639 73527
u 24971 69633
u 53585 32610
q 19437 66010
q 72114 89040
u 51916 70353
u 62957 93580
u 17493 71004
u 3351 97553
u 49766 23358
u 15040 41407
u 22025 19798
u 60107 19396
u 85634 50326
u 90026 45978
u 71513 99768
u 6738 91044
u 57293 66758
u 5972 3309
u 82748 50325
u 7395 35432
u 16439 60353
q 28534 76710
u 49762 6076
q 91816 7749
u 69850 36963
u 10991 69751
u 65730 60279
u 75043 9455
u 16504 31437
q 54188 91587
u 85631 51666
u 58753 48623
u 50751 96095
q 45807 31637
u 87551 303
u 33722 82533
q 9300 14960
u 69659 54904
u 79288 59418
u 27044 68148
u 44184 10024
u 46555 25791
u 43018 18604
u 77956 24584
u 3577 68855
u 73080 43837
u 39930 87354
u 63220 34858
u 75938 40152
u 15832 71622
u 68675 70891
u 78117 56103
u 7106 79148
u 67193 46859
u 29622 83497
q 4770 94772
u 53098 9391
u 31513 30685
u 35548 24176
q 47258 3114
u 60838 98640
u 95909 64911
u 53156 14927
u 82722 90274
u 83110 7554
u 91997 94820
q 63435 1182
u 60803 29623
u 33678 96315
u 35897 24571
q 38759 63062
u 8271 35961
u 30516 46833
u 54697 81360
q 99951 56674
q 15952 65328
u 49574 43934
u 87951 61426
u 1258 4784
q 89003 47026
q 33125 68453
u 71901 61557
u 4962 96627
u 67116 53977
u 1228 56686
u 9622 14029
u 41329 88262
u 37677 35015
u 39810 12854
u 31013 12289
u 27214 80337
u 75518 17499
u 65683 5045
u 45186 43435
u 32418 75670
u 47165 12493
u 76810 30547
u 85154 31320
u 82236 22047
u 91020 67294
u 40880 92625
u 69204 75235
u 45618 7752
q 94614 86871
u 5416 67256
q 12492 3745
u 25164 88642
u 2594 78793
u 70724 50786
u 4 2626
u 2346 75246
q 61248 46773
u 52365 15275
u 28669 56499
u 36772 49886
u 69320 55292
u 52608 14206
u 86908 67035
u 80022 65115
u 48536 30429
u 53719 28028
u 52921 43736
u 52554 2791
u 67153 83558
u 61106 49130
u 9438 29580
q 4410 46882
u 75795 45540
q 32755 69677
q 42402 69133
u 63316 45629
u 97609 54300
u 27576 76388
u 5328 16453
u 44433 56717
